Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName,SessionType,EventDate,Time_weather,AirTemp,TrackTemp,Humidity,AvgSpeed,MaxThrottle,AvgBrake
PER,11,99.764,8.0,1.0,,,26.702,39.734,33.328,0 days 00:58:16.055000,0 days 00:58:55.789000,0 days 00:59:29.117000,,182.0,204.0,327.0,False,MEDIUM,11.0,False,Red Bull Racing,3469.298,2024-10-19 18:15:35.397,1,10.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
COL,43,99.381,8.0,1.0,,,26.615,39.713,33.053,0 days 00:58:17.390000,0 days 00:58:57.103000,0 days 00:59:30.156000,,184.0,204.0,310.0,True,MEDIUM,12.0,False,Williams,3470.73,2024-10-19 18:15:36.829,1,11.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
PIA,81,99.179,8.0,1.0,,,26.643,39.246,33.29,0 days 00:58:18.364000,0 days 00:58:57.610000,0 days 00:59:30.900000,214.0,180.0,206.0,332.0,False,MEDIUM,8.0,True,McLaren,3471.676,2024-10-19 18:15:37.775,1,12.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
STR,18,100.016,8.0,1.0,,,26.875,40.018,33.123,0 days 00:58:19.463000,0 days 00:58:59.481000,0 days 00:59:32.604000,212.0,185.0,206.0,304.0,False,MEDIUM,11.0,False,Aston Martin,3472.588,2024-10-19 18:15:38.687,1,13.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
GAS,10,99.839,8.0,1.0,,,26.809,39.886,33.144,0 days 00:58:20.790000,0 days 00:59:00.676000,0 days 00:59:33.820000,215.0,179.0,205.0,308.0,False,MEDIUM,11.0,False,Alpine,3473.888,2024-10-19 18:15:39.987,1,14.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
OCO,31,99.562,8.0,1.0,,,26.901,39.773,32.888,0 days 00:58:22.595000,0 days 00:59:02.368000,0 days 00:59:35.256000,209.0,182.0,205.0,303.0,False,MEDIUM,8.0,True,Alpine,3475.633,2024-10-19 18:15:41.732,1,15.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
LAW,30,99.552,8.0,1.0,,,26.656,39.619,33.277,0 days 00:58:23.346000,0 days 00:59:02.965000,0 days 00:59:36.242000,,180.0,207.0,328.0,False,MEDIUM,11.0,False,RB,3476.653,2024-10-19 18:15:42.752,1,16.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
ALO,14,100.654,8.0,1.0,,,27.005,40.196,33.453,0 days 00:58:24.972000,0 days 00:59:05.168000,0 days 00:59:38.621000,214.0,185.0,204.0,309.0,False,MEDIUM,11.0,False,Aston Martin,3477.899,2024-10-19 18:15:43.998,1,17.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
BOT,77,100.617,8.0,1.0,,,26.927,40.275,33.415,0 days 00:58:26.127000,0 days 00:59:06.402000,0 days 00:59:39.817000,209.0,181.0,206.0,300.0,False,MEDIUM,14.0,False,Kick Sauber,3479.144,2024-10-19 18:15:45.243,1,18.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
ALB,23,100.147,8.0,1.0,,,26.959,39.769,33.419,0 days 00:58:27.113000,0 days 00:59:06.882000,0 days 00:59:40.301000,209.0,181.0,205.0,321.0,True,MEDIUM,8.0,True,Williams,3480.109,2024-10-19 18:15:46.208,1,19.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
ZHO,24,100.666,8.0,1.0,,,27.06,40.365,33.241,0 days 00:58:27.991000,0 days 00:59:08.356000,0 days 00:59:41.597000,207.0,178.0,206.0,303.0,False,MEDIUM,8.0,True,Kick Sauber,3480.899,2024-10-19 18:15:46.998,1,20.0,False,,False,True,United States Grand Prix,S,2024-10-20,3452.76,27.2,45.0,47.0,,,
VER,1,98.219,9.0,1.0,,,26.489,39.283,32.447,0 days 00:59:39.453000,0 days 01:00:18.736000,0 days 01:00:51.183000,224.0,182.0,202.0,306.0,False,MEDIUM,12.0,False,Red Bull Racing,3552.929,2024-10-19 18:16:59.028,1,1.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
NOR,4,98.119,9.0,1.0,,,26.429,39.184,32.506,0 days 00:59:40.995000,0 days 01:00:20.179000,0 days 01:00:52.685000,,185.0,204.0,309.0,False,MEDIUM,14.0,False,McLaren,3554.497,2024-10-19 18:17:00.596,1,2.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
RUS,63,99.649,9.0,1.0,,,26.6,39.226,33.823,0 days 00:59:42.578000,0 days 01:00:21.804000,0 days 01:00:55.627000,216.0,184.0,206.0,307.0,False,MEDIUM,14.0,False,Mercedes,3555.917,2024-10-19 18:17:02.016,1,4.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
SAI,55,98.112,9.0,1.0,,,26.368,39.043,32.701,0 days 00:59:43.164000,0 days 01:00:22.207000,0 days 01:00:54.908000,215.0,182.0,205.0,331.0,True,MEDIUM,12.0,False,Ferrari,3556.754,2024-10-19 18:17:02.853,1,3.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
LEC,16,98.809,9.0,1.0,,,26.598,39.152,33.059,0 days 00:59:43.842000,0 days 01:00:22.994000,0 days 01:00:56.053000,214.0,184.0,208.0,328.0,False,MEDIUM,12.0,False,Ferrari,3557.192,2024-10-19 18:17:03.291,1,5.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
HAM,44,101.181,9.0,1.0,,,27.242,40.256,33.683,0 days 00:59:46.728000,0 days 01:00:26.984000,0 days 01:01:00.667000,210.0,177.0,204.0,304.0,False,MEDIUM,13.0,False,Mercedes,3559.46,2024-10-19 18:17:05.559,1,6.0,True,TRACK LIMITS AT TURN 12 LAP 9 ,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
MAG,20,99.114,9.0,1.0,,,26.708,39.755,32.651,0 days 00:59:52.062000,0 days 01:00:31.817000,0 days 01:01:04.468000,223.0,182.0,202.0,302.0,False,MEDIUM,14.0,False,Haas F1 Team,3565.248,2024-10-19 18:17:11.347,1,7.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
HUL,27,99.449,9.0,1.0,,,26.694,39.565,33.19,0 days 00:59:54.140000,0 days 01:00:33.705000,0 days 01:01:06.895000,222.0,184.0,204.0,305.0,False,MEDIUM,14.0,False,Haas F1 Team,3567.356,2024-10-19 18:17:13.455,1,8.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
TSU,22,99.92,9.0,1.0,,,26.821,40.163,32.936,0 days 00:59:55.376000,0 days 01:00:35.539000,0 days 01:01:08.475000,217.0,181.0,201.0,311.0,False,MEDIUM,9.0,True,RB,3568.518,2024-10-19 18:17:14.617,1,9.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
PER,11,100.166,9.0,1.0,,,26.821,39.867,33.478,0 days 00:59:55.938000,0 days 01:00:35.805000,0 days 01:01:09.283000,206.0,177.0,203.0,335.0,False,MEDIUM,12.0,False,Red Bull Racing,3569.062,2024-10-19 18:17:15.161,1,10.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
COL,43,99.702,9.0,1.0,,,26.775,39.622,33.305,0 days 00:59:56.931000,0 days 01:00:36.553000,0 days 01:01:09.858000,215.0,179.0,204.0,326.0,False,MEDIUM,13.0,False,Williams,3570.111,2024-10-19 18:17:16.210,1,11.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
PIA,81,99.456,9.0,1.0,,,26.665,39.451,33.34,0 days 00:59:57.565000,0 days 01:00:37.016000,0 days 01:01:10.356000,212.0,183.0,206.0,326.0,False,MEDIUM,9.0,True,McLaren,3570.855,2024-10-19 18:17:16.954,1,12.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
STR,18,100.041,9.0,1.0,,,26.898,40.006,33.137,0 days 00:59:59.502000,0 days 01:00:39.508000,0 days 01:01:12.645000,213.0,185.0,206.0,312.0,False,MEDIUM,12.0,False,Aston Martin,3572.604,2024-10-19 18:17:18.703,1,13.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
GAS,10,100.233,9.0,1.0,,,27.32,39.749,33.164,0 days 01:00:01.140000,0 days 01:00:40.889000,0 days 01:01:14.053000,,179.0,202.0,309.0,False,MEDIUM,12.0,False,Alpine,3573.727,2024-10-19 18:17:19.826,1,14.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
OCO,31,99.899,9.0,1.0,,,26.961,39.946,32.992,0 days 01:00:02.217000,0 days 01:00:42.163000,0 days 01:01:15.155000,213.0,181.0,203.0,308.0,False,MEDIUM,9.0,True,Alpine,3575.195,2024-10-19 18:17:21.294,1,15.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
LAW,30,99.912,9.0,1.0,,,26.911,39.693,33.308,0 days 01:00:03.153000,0 days 01:00:42.846000,0 days 01:01:16.154000,216.0,179.0,204.0,322.0,False,MEDIUM,12.0,False,RB,3576.205,2024-10-19 18:17:22.304,1,16.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
ALO,14,100.448,9.0,1.0,,,26.902,40.277,33.269,0 days 01:00:05.523000,0 days 01:00:45.800000,0 days 01:01:19.069000,217.0,183.0,203.0,310.0,False,MEDIUM,12.0,False,Aston Martin,3578.553,2024-10-19 18:17:24.652,1,17.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
BOT,77,101.56,9.0,1.0,,,27.045,40.581,33.934,0 days 01:00:06.862000,0 days 01:00:47.443000,0 days 01:01:21.377000,,177.0,206.0,311.0,False,MEDIUM,15.0,False,Kick Sauber,3579.761,2024-10-19 18:17:25.860,1,19.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
ALB,23,100.095,9.0,1.0,,,27.07,39.781,33.244,0 days 01:00:07.371000,0 days 01:00:47.152000,0 days 01:01:20.396000,204.0,179.0,203.0,338.0,True,MEDIUM,9.0,True,Williams,3580.256,2024-10-19 18:17:26.355,1,18.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
ZHO,24,101.091,9.0,1.0,,,27.255,40.503,33.333,0 days 01:00:08.852000,0 days 01:00:49.355000,0 days 01:01:22.688000,210.0,179.0,207.0,305.0,False,MEDIUM,9.0,True,Kick Sauber,3581.565,2024-10-19 18:17:27.664,1,20.0,False,,False,True,United States Grand Prix,S,2024-10-20,3572.764,27.0,44.9,46.0,,,
VER,1,98.189,10.0,1.0,,,26.394,39.401,32.394,0 days 01:01:17.577000,0 days 01:01:56.978000,0 days 01:02:29.372000,226.0,181.0,203.0,305.0,False,MEDIUM,13.0,False,Red Bull Racing,3651.148,2024-10-19 18:18:37.247,1,1.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
NOR,4,98.282,10.0,1.0,,,26.337,39.241,32.704,0 days 01:01:19.022000,0 days 01:01:58.263000,0 days 01:02:30.967000,224.0,185.0,204.0,309.0,False,MEDIUM,15.0,False,McLaren,3652.616,2024-10-19 18:18:38.715,1,2.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
SAI,55,98.31,10.0,1.0,,,26.282,39.495,32.533,0 days 01:01:21.190000,0 days 01:02:00.685000,0 days 01:02:33.218000,225.0,184.0,204.0,303.0,False,MEDIUM,13.0,False,Ferrari,3654.866,2024-10-19 18:18:40.965,1,3.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
RUS,63,100.237,10.0,1.0,,,26.561,39.259,34.417,0 days 01:01:22.188000,0 days 01:02:01.447000,0 days 01:02:35.864000,212.0,184.0,202.0,318.0,False,MEDIUM,15.0,False,Mercedes,3655.566,2024-10-19 18:18:41.665,1,5.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
LEC,16,98.447,10.0,1.0,,,26.492,39.313,32.642,0 days 01:01:22.545000,0 days 01:02:01.858000,0 days 01:02:34.500000,208.0,185.0,204.0,326.0,False,MEDIUM,13.0,False,Ferrari,3656.001,2024-10-19 18:18:42.100,1,4.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
HAM,44,99.201,10.0,1.0,,,26.53,39.66,33.011,0 days 01:01:27.197000,0 days 01:02:06.857000,0 days 01:02:39.868000,222.0,184.0,205.0,307.0,False,MEDIUM,14.0,False,Mercedes,3660.641,2024-10-19 18:18:46.740,1,6.0,False,,False,True,United States Grand Prix,S,2024-10-20,3632.767,27.0,44.6,46.0,,,
MAG,20,99.45,10.0,1.0,,,26.603,39.951,32.896,0 days 01:01:31.071000,0 days 01:02:11.022000,0 days 01:02:43.918000,216.0,182.0,203.0,300.0,False,MEDIUM,15.0,False,Haas F1 Team,3664.362,2024-10-19 18:18:50.461,1,7.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
HUL,27,99.365,10.0,1.0,,,26.651,39.597,33.117,0 days 01:01:33.546000,0 days 01:02:13.143000,0 days 01:02:46.260000,216.0,182.0,203.0,301.0,False,MEDIUM,15.0,False,Haas F1 Team,3666.805,2024-10-19 18:18:52.904,1,8.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
TSU,22,99.758,10.0,1.0,,,26.695,40.048,33.015,0 days 01:01:35.170000,0 days 01:02:15.218000,0 days 01:02:48.233000,,178.0,201.0,303.0,False,MEDIUM,10.0,True,RB,3668.438,2024-10-19 18:18:54.537,1,9.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
PER,11,99.706,10.0,1.0,,,26.65,39.858,33.198,0 days 01:01:35.933000,0 days 01:02:15.791000,0 days 01:02:48.989000,207.0,180.0,204.0,324.0,False,MEDIUM,13.0,False,Red Bull Racing,3669.228,2024-10-19 18:18:55.327,1,10.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
COL,43,100.116,10.0,1.0,,,26.819,39.867,33.43,0 days 01:01:36.677000,0 days 01:02:16.544000,0 days 01:02:49.974000,213.0,179.0,204.0,332.0,False,MEDIUM,14.0,False,Williams,3669.813,2024-10-19 18:18:55.912,1,11.0,True,TRACK LIMITS AT TURN 12 LAP 10 ,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
PIA,81,100.121,10.0,1.0,,,27.155,39.521,33.445,0 days 01:01:37.511000,0 days 01:02:17.032000,0 days 01:02:50.477000,210.0,181.0,206.0,324.0,False,MEDIUM,10.0,True,McLaren,3670.311,2024-10-19 18:18:56.410,1,12.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
STR,18,100.123,10.0,1.0,,,27.02,39.903,33.2,0 days 01:01:39.665000,0 days 01:02:19.568000,0 days 01:02:52.768000,210.0,185.0,206.0,305.0,False,MEDIUM,13.0,False,Aston Martin,3672.645,2024-10-19 18:18:58.744,1,13.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
GAS,10,99.989,10.0,1.0,,,26.911,39.815,33.263,0 days 01:01:40.964000,0 days 01:02:20.779000,0 days 01:02:54.042000,221.0,180.0,204.0,308.0,False,MEDIUM,13.0,False,Alpine,3673.96,2024-10-19 18:19:00.059,1,14.0,True,TRACK LIMITS AT TURN 19 LAP 10 ,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
OCO,31,99.831,10.0,1.0,,,26.877,39.962,32.992,0 days 01:01:42.032000,0 days 01:02:21.994000,0 days 01:02:54.986000,,180.0,206.0,305.0,False,MEDIUM,10.0,True,Alpine,3675.094,2024-10-19 18:19:01.193,1,15.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
LAW,30,100.014,10.0,1.0,,,26.965,39.995,33.054,0 days 01:01:43.119000,0 days 01:02:23.114000,0 days 01:02:56.168000,221.0,180.0,201.0,304.0,False,MEDIUM,13.0,False,RB,3676.117,2024-10-19 18:19:02.216,1,16.0,True,TRACK LIMITS AT TURN 20 LAP 10 ,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
ALO,14,99.983,10.0,1.0,,,27.009,39.751,33.223,0 days 01:01:46.078000,0 days 01:02:25.829000,0 days 01:02:59.052000,219.0,184.0,205.0,307.0,False,MEDIUM,13.0,False,Aston Martin,3679.001,2024-10-19 18:19:05.100,1,17.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
ALB,23,99.927,10.0,1.0,,,26.866,39.976,33.085,0 days 01:01:47.262000,0 days 01:02:27.238000,0 days 01:03:00.323000,210.0,180.0,204.0,304.0,True,MEDIUM,10.0,True,Williams,3680.351,2024-10-19 18:19:06.450,1,18.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
BOT,77,100.183,10.0,1.0,,,26.843,39.791,33.549,0 days 01:01:48.220000,0 days 01:02:28.011000,0 days 01:03:01.560000,208.0,183.0,206.0,318.0,False,MEDIUM,16.0,False,Kick Sauber,3681.321,2024-10-19 18:19:07.420,1,19.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
ZHO,24,100.517,10.0,1.0,,,27.277,40.001,33.239,0 days 01:01:49.965000,0 days 01:02:29.966000,0 days 01:03:03.205000,212.0,182.0,206.0,303.0,False,MEDIUM,10.0,True,Kick Sauber,3682.656,2024-10-19 18:19:08.755,1,20.0,False,,False,True,United States Grand Prix,S,2024-10-20,3692.757,27.0,44.0,45.0,,,
VER,1,97.917,11.0,1.0,,,26.287,39.292,32.338,0 days 01:02:55.659000,0 days 01:03:34.951000,0 days 01:04:07.289000,228.0,181.0,202.0,307.0,False,MEDIUM,14.0,False,Red Bull Racing,3749.337,2024-10-19 18:20:15.436,1,1.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
NOR,4,98.449,11.0,1.0,,,26.218,39.522,32.709,0 days 01:02:57.185000,0 days 01:03:36.707000,0 days 01:04:09.416000,223.0,185.0,202.0,309.0,False,MEDIUM,16.0,False,McLaren,3750.898,2024-10-19 18:20:16.997,1,2.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
SAI,55,98.02,11.0,1.0,,,26.231,39.295,32.494,0 days 01:02:59.449000,0 days 01:03:38.744000,0 days 01:04:11.238000,,184.0,203.0,304.0,True,MEDIUM,14.0,False,Ferrari,3753.176,2024-10-19 18:20:19.275,1,3.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
LEC,16,97.748,11.0,1.0,,,26.297,39.098,32.353,0 days 01:03:00.797000,0 days 01:03:39.895000,0 days 01:04:12.248000,219.0,184.0,205.0,305.0,True,MEDIUM,14.0,False,Ferrari,3754.448,2024-10-19 18:20:20.547,1,4.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
RUS,63,99.68,11.0,1.0,,,26.643,39.697,33.34,0 days 01:03:02.507000,0 days 01:03:42.204000,0 days 01:04:15.544000,,182.0,204.0,314.0,False,MEDIUM,16.0,False,Mercedes,3755.803,2024-10-19 18:20:21.902,1,5.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
HAM,44,98.323,11.0,1.0,,,26.371,39.172,32.78,0 days 01:03:06.239000,0 days 01:03:45.411000,0 days 01:04:18.191000,228.0,182.0,204.0,310.0,False,MEDIUM,15.0,False,Mercedes,3759.842,2024-10-19 18:20:25.941,1,6.0,True,TRACK LIMITS AT TURN 12 LAP 11 ,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
MAG,20,98.902,11.0,1.0,,,26.572,39.702,32.628,0 days 01:03:10.490000,0 days 01:03:50.192000,0 days 01:04:22.820000,219.0,183.0,203.0,302.0,False,MEDIUM,16.0,False,Haas F1 Team,3763.812,2024-10-19 18:20:29.911,1,7.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
HUL,27,99.141,11.0,1.0,,,26.559,39.5,33.082,0 days 01:03:12.819000,0 days 01:03:52.319000,0 days 01:04:25.401000,223.0,184.0,204.0,302.0,True,MEDIUM,16.0,False,Haas F1 Team,3766.17,2024-10-19 18:20:32.269,1,8.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
TSU,22,99.58,11.0,1.0,,,26.717,39.947,32.916,0 days 01:03:14.950000,0 days 01:03:54.897000,0 days 01:04:27.813000,220.0,177.0,202.0,307.0,False,MEDIUM,11.0,True,RB,3768.196,2024-10-19 18:20:34.295,1,9.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
PER,11,99.689,11.0,1.0,,,26.591,39.889,33.209,0 days 01:03:15.580000,0 days 01:03:55.469000,0 days 01:04:28.678000,210.0,181.0,205.0,325.0,False,MEDIUM,14.0,False,Red Bull Racing,3768.934,2024-10-19 18:20:35.033,1,10.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
COL,43,100.002,11.0,1.0,,,26.775,40.107,33.12,0 days 01:03:16.749000,0 days 01:03:56.856000,0 days 01:04:29.976000,214.0,180.0,205.0,307.0,False,MEDIUM,15.0,False,Williams,3769.929,2024-10-19 18:20:36.028,1,11.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
PIA,81,100.433,11.0,1.0,,,26.862,39.835,33.736,0 days 01:03:17.339000,0 days 01:03:57.174000,0 days 01:04:30.910000,209.0,177.0,206.0,337.0,False,MEDIUM,11.0,True,McLaren,3770.432,2024-10-19 18:20:36.531,1,12.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
STR,18,100.11,11.0,1.0,,,26.898,39.904,33.308,0 days 01:03:19.666000,0 days 01:03:59.570000,0 days 01:04:32.878000,212.0,184.0,206.0,307.0,False,MEDIUM,14.0,False,Aston Martin,3772.768,2024-10-19 18:20:38.867,1,13.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
GAS,10,99.976,11.0,1.0,,,26.876,39.74,33.36,0 days 01:03:20.918000,0 days 01:04:00.658000,0 days 01:04:34.018000,214.0,180.0,203.0,309.0,False,MEDIUM,14.0,False,Alpine,3773.949,2024-10-19 18:20:40.048,1,14.0,True,TRACK LIMITS AT TURN 9 LAP 11 ,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
OCO,31,100.028,11.0,1.0,,,26.93,40.014,33.084,0 days 01:03:21.916000,0 days 01:04:01.930000,0 days 01:04:35.014000,216.0,181.0,205.0,306.0,False,MEDIUM,11.0,True,Alpine,3774.925,2024-10-19 18:20:41.024,1,15.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
LAW,30,100.169,11.0,1.0,,,26.88,39.964,33.325,0 days 01:03:23.048000,0 days 01:04:03.012000,0 days 01:04:36.337000,212.0,180.0,205.0,303.0,False,MEDIUM,14.0,False,RB,3776.131,2024-10-19 18:20:42.230,1,16.0,True,TRACK LIMITS AT TURN 20 (NEXT LAP),False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
ALO,14,99.982,11.0,1.0,,,26.742,39.933,33.307,0 days 01:03:25.794000,0 days 01:04:05.727000,0 days 01:04:39.034000,218.0,185.0,204.0,309.0,False,MEDIUM,14.0,False,Aston Martin,3778.984,2024-10-19 18:20:45.083,1,17.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
ALB,23,99.558,11.0,1.0,,,26.7,39.975,32.883,0 days 01:03:27.023000,0 days 01:04:06.998000,0 days 01:04:39.881000,213.0,180.0,204.0,310.0,True,MEDIUM,11.0,True,Williams,3780.278,2024-10-19 18:20:46.377,1,18.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
BOT,77,100.477,11.0,1.0,,,26.629,40.461,33.387,0 days 01:03:28.189000,0 days 01:04:08.650000,0 days 01:04:42.037000,211.0,184.0,205.0,299.0,False,MEDIUM,17.0,False,Kick Sauber,3781.504,2024-10-19 18:20:47.603,1,19.0,False,,False,True,United States Grand Prix,S,2024-10-20,3752.767,27.0,43.4,45.0,,,
ZHO,24,100.243,11.0,1.0,,,27.002,40.052,33.189,0 days 01:03:30.207000,0 days 01:04:10.259000,0 days 01:04:43.448000,214.0,183.0,207.0,306.0,True,MEDIUM,11.0,True,Kick Sauber,3783.173,2024-10-19 18:20:49.272,1,20.0,False,,False,True,United States Grand Prix,S,2024-10-20,3812.767,27.0,43.1,45.0,,,
VER,1,98.043,12.0,1.0,,,26.217,39.289,32.537,0 days 01:04:33.506000,0 days 01:05:12.795000,0 days 01:05:45.332000,226.0,180.0,202.0,307.0,False,MEDIUM,15.0,False,Red Bull Racing,3847.254,2024-10-19 18:21:53.353,1,1.0,False,,False,True,United States Grand Prix,S,2024-10-20,3872.772,27.0,42.1,45.0,,,
NOR,4,98.335,12.0,1.0,,,26.244,39.407,32.684,0 days 01:04:35.660000,0 days 01:05:15.067000,0 days 01:05:47.751000,222.0,185.0,202.0,308.0,False,MEDIUM,17.0,False,McLaren,3849.347,2024-10-19 18:21:55.446,1,2.0,False,,False,True,United States Grand Prix,S,2024-10-20,3872.772,27.0,42.1,45.0,,,
SAI,55,98.097,12.0,1.0,,,26.189,39.306,32.602,0 days 01:04:37.427000,0 days 01:05:16.733000,0 days 01:05:49.335000,222.0,183.0,203.0,306.0,False,MEDIUM,15.0,False,Ferrari,3851.196,2024-10-19 18:21:57.295,1,3.0,False,,False,True,United States Grand Prix,S,2024-10-20,3872.772,27.0,42.1,45.0,,,
LEC,16,97.835,12.0,1.0,,,26.082,39.176,32.577,0 days 01:04:38.330000,0 days 01:05:17.506000,0 days 01:05:50.083000,217.0,181.0,205.0,326.0,False,MEDIUM,15.0,False,Ferrari,3852.196,2024-10-19 18:21:58.295,1,4.0,False,,False,True,United States Grand Prix,S,2024-10-20,3872.772,27.0,42.1,45.0,,,
RUS,63,99.503,12.0,1.0,,,26.716,39.397,33.39,0 days 01:04:42.260000,0 days 01:05:21.657000,0 days 01:05:55.047000,,185.0,202.0,314.0,False,MEDIUM,17.0,False,Mercedes,3855.483,2024-10-19 18:22:01.582,1,5.0,False,,False,True,United States Grand Prix,S,2024-10-20,3872.772,27.0,42.1,45.0,,,
