fecha,temp_max,temp_min,estación
2025-05-23,27.6,-32.3,BASE BELGRANO II
2025-05-23,1.6,-4.6,BASE CARLINI (EX JUBANY)
2025-05-23,0.4,-5.2,BASE ESPERANZA
2025-05-23,-1.8,-8.2,BASE MARAMBIO
2025-05-23,-1.2,-7.1,BASE ORCADAS
2025-05-23,-0.4,-6.8,BASE SAN MARTIN
2025-05-23,12.3,4.7,BENITO JUAREZ
2025-05-23,23.0,13.5,BERNARDO DE IRIGOYEN AERO
2025-05-23,13.6,7.0,BOLIVAR AERO
2025-05-23,16.8,11.2,BUENOS AIRES OBSERVATORIO
2025-05-23,17.4,5.8,CAMPO DE MAYO AERO
2025-05-23,26.5,7.9,CATAMARCA AERO
2025-05-23,24.3,8.5,CERES AERO
2025-05-23,,10.3,CHAMICAL AERO
2025-05-23,12.7,-2.0,CHAPELCO AERO
2025-05-23,22.3,10.8,CHEPES
2025-05-23,19.6,9.6,CHILECITO AERO
2025-05-23,15.4,4.1,COMODORO RIVADAVIA AERO
2025-05-23,20.0,6.0,CONCORDIA AERO
2025-05-23,21.5,5.2,CORDOBA AERO
2025-05-23,21.8,11.6,CORDOBA OBSERVATORIO
2025-05-23,14.6,5.1,CORONEL SUAREZ AERO
2025-05-23,21.0,12.0,CORRIENTES AERO
2025-05-23,15.2,4.6,DOLORES AERO
2025-05-23,10.3,-1.1,EL BOLSON AERO
2025-05-23,8.9,-3.6,EL CALAFATE AERO
2025-05-23,16.9,6.9,EL PALOMAR AERO
2025-05-23,,7.9,ESCUELA DE AVIACION MILITAR AERO
2025-05-23,9.7,-1.6,ESQUEL AERO
2025-05-23,16.5,8.5,EZEIZA AERO
2025-05-23,21.8,16.7,FORMOSA AERO
2025-05-23,19.0,10.0,GENERAL PICO AERO
2025-05-23,9.0,-0.5,GOBERNADOR GREGORES AERO
2025-05-23,17.5,7.0,GUALEGUAYCHU AERO
2025-05-23,26.1,16.8,IGUAZU AERO
2025-05-23,21.6,10.5,ITUZAINGO
2025-05-23,21.5,,JACHAL
2025-05-23,17.4,14.1,JUJUY AERO
2025-05-23,17.6,13.5,JUJUY U N
2025-05-23,17.6,6.4,JUNIN AERO
2025-05-23,14.8,6.2,LA PLATA AERO
2025-05-23,19.0,1.0,LA QUIACA OBSERVATORIO
2025-05-23,22.4,6.0,LA RIOJA AERO
2025-05-23,21.6,9.2,LABOULAYE AERO
2025-05-23,15.5,7.5,LAS FLORES
2025-05-23,22.1,18.3,LAS LOMITAS
2025-05-23,19.0,-4.0,MALARGUE AERO
2025-05-23,12.8,0.0,MAQUINCHAO
2025-05-23,15.3,5.3,MAR DEL PLATA AERO
2025-05-23,20.6,5.8,MARCOS JUAREZ AERO
2025-05-23,,6.5,MARIANO MORENO AERO
2025-05-23,17.6,,MENDOZA AERO
2025-05-23,,4.6,MENDOZA OBSERVATORIO
2025-05-23,22.0,9.4,MERCEDES AERO (CTES)
2025-05-23,,5.5,MERLO AERO
2025-05-23,14.5,12.0,METAN
2025-05-23,20.6,8.9,MONTE CASEROS AERO
2025-05-23,16.5,9.3,MORON AERO
2025-05-23,14.7,3.0,NEUQUEN AERO
2025-05-23,16.3,7.6,NUEVE DE JULIO
2025-05-23,19.0,12.0,OBERA
2025-05-23,13.5,5.3,OLAVARRIA AERO
2025-05-23,20.0,16.2,ORAN AERO
2025-05-23,22.0,8.4,PARANA AERO
2025-05-23,12.3,-2.7,PASO DE INDIOS
2025-05-23,21.0,10.2,PASO DE LOS LIBRES AERO
2025-05-23,16.1,9.6,PEHUAJO AERO
2025-05-23,9.4,-1.0,PERITO MORENO AERO
2025-05-23,13.2,6.8,PIGUE AERO
2025-05-23,21.8,7.5,PILAR OBSERVATORIO
2025-05-23,22.5,12.4,POSADAS AERO
2025-05-23,18.8,14.7,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-05-23,11.2,4.5,PUERTO DESEADO AERO
2025-05-23,17.2,6.8,PUERTO MADRYN AERO
2025-05-23,15.0,5.2,PUNTA INDIO B.A.
2025-05-23,22.0,8.0,RAFAELA AERO
2025-05-23,23.1,9.8,RECONQUISTA AERO
2025-05-23,21.0,12.6,RESISTENCIA AERO
2025-05-23,21.1,5.2,RIO CUARTO AERO
2025-05-23,9.1,-2.6,RIO GALLEGOS AERO
2025-05-23,7.4,-1.1,RIO GRANDE B.A.
2025-05-23,18.5,14.8,RIVADAVIA
2025-05-23,19.3,8.9,ROSARIO AERO
2025-05-23,19.5,13.2,SALTA AERO
2025-05-23,14.6,1.6,SAN ANTONIO OESTE AERO
2025-05-23,16.4,8.0,SAN FERNANDO AERO
2025-05-23,20.0,2.0,SAN JUAN AERO
2025-05-23,9.4,3.9,SAN JULIAN AERO
2025-05-23,19.8,10.9,SAN LUIS AERO
2025-05-23,19.9,4.7,SAN MARTIN (MZA)
2025-05-23,18.2,3.1,SAN RAFAEL AERO
2025-05-23,8.3,1.2,SANTA CRUZ AERO
2025-05-23,20.0,5.6,SANTA ROSA AERO
2025-05-23,21.6,8.7,SANTA ROSA DE CONLARA AERO
2025-05-23,20.5,13.6,SANTIAGO DEL ESTERO AERO
2025-05-23,21.5,9.0,SAUCE VIEJO AERO
2025-05-23,22.0,8.3,SUNCHALES AERO
2025-05-23,12.7,3.1,TANDIL AERO
2025-05-23,19.0,15.4,TARTAGAL AERO
2025-05-23,19.0,13.0,TERMAS DE RIO HONDO AERO
2025-05-23,23.0,2.5,TINOGASTA
2025-05-23,18.1,5.5,TRELEW AERO
2025-05-23,17.5,9.0,TRENQUE LAUQUEN
2025-05-23,15.1,7.7,TRES ARROYOS
2025-05-23,16.2,11.9,TUCUMAN AERO
2025-05-23,7.9,2.2,USHUAIA AERO
2025-05-23,22.5,-4.6,USPALLATA
2025-05-23,20.0,7.5,VENADO TUERTO AERO
2025-05-23,20.7,9.0,VICTORICA
2025-05-23,15.1,5.9,VIEDMA AERO
2025-05-23,20.6,6.8,VILLA DE MARIA DEL RIO SECO
2025-05-23,23.6,7.3,VILLA DOLORES AERO
2025-05-23,16.2,3.0,VILLA GESELL AERO
2025-05-23,22.6,8.2,VILLA REYNOLDS AERO
2025-05-22,15.5,9.2,AEROPARQUE AERO
2025-05-22,13.5,2.3,AZUL AERO
2025-05-22,13.1,4.4,BAHIA BLANCA AERO
2025-05-22,7.8,-2.7,BARILOCHE AERO
2025-05-22,21.5,-34.6,BASE BELGRANO II
2025-05-22,-0.7,-2.2,BASE CARLINI (EX JUBANY)
2025-05-22,-1.0,-10.2,BASE ESPERANZA
2025-05-22,-2.5,-10.3,BASE MARAMBIO
2025-05-22,-1.8,-7.2,BASE ORCADAS
2025-05-22,-2.8,-8.5,BASE SAN MARTIN
2025-05-22,12.5,0.6,BENITO JUAREZ
2025-05-22,19.0,16.2,BERNARDO DE IRIGOYEN AERO
2025-05-22,15.9,5.0,BOLIVAR AERO
2025-05-22,16.6,6.5,BUENOS AIRES OBSERVATORIO
2025-05-22,16.5,3.0,CAMPO DE MAYO AERO
2025-05-22,23.5,13.9,CATAMARCA AERO
2025-05-22,20.5,9.1,CERES AERO
2025-05-22,,13.5,CHAMICAL AERO
2025-05-22,7.5,-5.6,CHAPELCO AERO
2025-05-22,15.4,8.7,CHEPES
2025-05-22,18.5,6.4,CHILECITO AERO
2025-05-22,13.0,0.6,COMODORO RIVADAVIA AERO
2025-05-22,20.0,7.5,CONCORDIA AERO
2025-05-22,15.9,8.5,CORDOBA AERO
2025-05-22,16.4,12.5,CORDOBA OBSERVATORIO
2025-05-22,12.5,2.6,CORONEL SUAREZ AERO
2025-05-22,22.2,14.7,CORRIENTES AERO
2025-05-22,15.0,5.1,DOLORES AERO
2025-05-22,7.2,-1.8,EL BOLSON AERO
2025-05-22,7.9,-7.6,EL CALAFATE AERO
2025-05-22,16.0,2.5,EL PALOMAR AERO
2025-05-22,,9.4,ESCUELA DE AVIACION MILITAR AERO
2025-05-22,8.5,-4.0,ESQUEL AERO
2025-05-22,16.5,4.5,EZEIZA AERO
2025-05-22,20.0,18.2,FORMOSA AERO
2025-05-22,17.4,2.6,GENERAL PICO AERO
2025-05-22,6.5,-4.5,GOBERNADOR GREGORES AERO
2025-05-22,17.0,6.2,GUALEGUAYCHU AERO
2025-05-22,21.8,18.4,IGUAZU AERO
2025-05-22,23.5,15.0,ITUZAINGO
2025-05-22,17.5,,JACHAL
2025-05-22,23.0,15.2,JUJUY AERO
2025-05-22,20.6,14.4,JUJUY U N
2025-05-22,17.2,5.8,JUNIN AERO
2025-05-22,16.5,4.3,LA PLATA AERO
2025-05-22,18.0,-2.7,LA QUIACA OBSERVATORIO
2025-05-22,21.5,9.8,LA RIOJA AERO
2025-05-22,19.1,5.5,LABOULAYE AERO
2025-05-22,15.5,5.0,LAS FLORES
2025-05-22,21.5,18.3,LAS LOMITAS
2025-05-22,14.0,-1.2,MALARGUE AERO
2025-05-22,8.7,-6.0,MAQUINCHAO
2025-05-22,12.1,4.8,MAR DEL PLATA AERO
2025-05-22,19.0,5.8,MARCOS JUAREZ AERO
2025-05-22,,3.5,MARIANO MORENO AERO
2025-05-22,17.6,,MENDOZA AERO
2025-05-22,,5.2,MENDOZA OBSERVATORIO
2025-05-22,21.4,8.5,MERCEDES AERO (CTES)
2025-05-22,,4.2,MERLO AERO
2025-05-22,17.2,13.0,METAN
2025-05-22,20.5,8.9,MONTE CASEROS AERO
2025-05-22,16.5,4.4,MORON AERO
2025-05-22,16.5,-2.7,NEUQUEN AERO
2025-05-22,17.4,5.9,NUEVE DE JULIO
2025-05-22,23.8,14.8,OBERA
2025-05-22,13.9,4.5,OLAVARRIA AERO
2025-05-22,19.8,16.7,ORAN AERO
2025-05-22,20.0,9.5,PARANA AERO
2025-05-22,8.9,-3.8,PASO DE INDIOS
2025-05-22,20.9,10.5,PASO DE LOS LIBRES AERO
2025-05-22,16.4,5.8,PEHUAJO AERO
2025-05-22,10.4,-6.0,PERITO MORENO AERO
2025-05-22,10.4,5.1,PIGUE AERO
2025-05-22,18.6,10.8,PILAR OBSERVATORIO
2025-05-22,22.2,16.3,POSADAS AERO
2025-05-22,20.4,15.3,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-05-22,10.0,0.4,PUERTO DESEADO AERO
2025-05-22,11.2,-0.2,PUERTO MADRYN AERO
2025-05-22,14.5,6.0,PUNTA INDIO B.A.
2025-05-22,19.9,8.0,RAFAELA AERO
2025-05-22,20.9,10.5,RECONQUISTA AERO
2025-05-22,22.5,14.9,RESISTENCIA AERO
2025-05-22,17.2,6.2,RIO CUARTO AERO
2025-05-22,9.4,-6.8,RIO GALLEGOS AERO
2025-05-22,3.0,-1.5,RIO GRANDE B.A.
2025-05-22,21.5,16.3,RIVADAVIA
2025-05-22,18.9,10.6,ROSARIO AERO
2025-05-22,22.5,12.1,SALTA AERO
2025-05-22,11.0,0.5,SAN ANTONIO OESTE AERO
2025-05-22,15.6,5.6,SAN FERNANDO AERO
2025-05-22,17.6,3.0,SAN JUAN AERO
2025-05-22,10.6,-0.1,SAN JULIAN AERO
2025-05-22,18.2,8.4,SAN LUIS AERO
2025-05-22,18.1,6.0,SAN MARTIN (MZA)
2025-05-22,15.0,1.4,SAN RAFAEL AERO
2025-05-22,6.6,-4.8,SANTA CRUZ AERO
2025-05-22,15.3,4.3,SANTA ROSA AERO
2025-05-22,21.4,2.5,SANTA ROSA DE CONLARA AERO
2025-05-22,15.8,13.6,SANTIAGO DEL ESTERO AERO
2025-05-22,20.5,10.1,SAUCE VIEJO AERO
2025-05-22,19.8,8.0,SUNCHALES AERO
2025-05-22,13.1,0.5,TANDIL AERO
2025-05-22,18.5,16.5,TARTAGAL AERO
2025-05-22,16.8,13.6,TERMAS DE RIO HONDO AERO
2025-05-22,21.2,2.5,TINOGASTA
2025-05-22,11.9,-3.1,TRELEW AERO
2025-05-22,16.0,3.8,TRENQUE LAUQUEN
2025-05-22,13.6,4.6,TRES ARROYOS
2025-05-22,17.6,13.6,TUCUMAN AERO
2025-05-22,7.0,0.0,USHUAIA AERO
2025-05-22,16.9,-1.1,USPALLATA
2025-05-22,19.0,4.5,VENADO TUERTO AERO
2025-05-22,18.2,0.8,VICTORICA
2025-05-22,13.2,3.2,VIEDMA AERO
2025-05-22,16.7,11.0,VILLA DE MARIA DEL RIO SECO
2025-05-22,19.9,8.8,VILLA DOLORES AERO
2025-05-22,12.6,1.0,VILLA GESELL AERO
2025-05-22,17.1,6.0,VILLA REYNOLDS AERO
2025-05-21,14.7,11.3,AEROPARQUE AERO
2025-05-21,10.7,2.1,AZUL AERO
2025-05-21,12.0,-0.9,BAHIA BLANCA AERO
2025-05-21,8.6,0.3,BARILOCHE AERO
2025-05-21,16.2,-22.3,BASE BELGRANO II
2025-05-21,-0.1,-2.7,BASE CARLINI (EX JUBANY)
2025-05-21,-4.0,-9.7,BASE ESPERANZA
2025-05-21,1.1,-7.6,BASE MARAMBIO
2025-05-21,-1.8,-9.3,BASE ORCADAS
2025-05-21,-3.1,-4.8,BASE SAN MARTIN
2025-05-21,9.3,-0.3,BENITO JUAREZ
2025-05-21,23.5,17.5,BERNARDO DE IRIGOYEN AERO
2025-05-21,14.2,6.0,BOLIVAR AERO
2025-05-21,16.1,10.1,BUENOS AIRES OBSERVATORIO
2025-05-21,15.7,7.4,CAMPO DE MAYO AERO
2025-05-21,22.4,10.6,CATAMARCA AERO
2025-05-21,20.3,13.5,CERES AERO
2025-05-21,,9.6,CHAMICAL AERO
2025-05-21,8.0,1.5,CHAPELCO AERO
2025-05-21,20.0,7.8,CHEPES
2025-05-21,19.5,3.6,CHILECITO AERO
2025-05-21,8.1,-3.3,COMODORO RIVADAVIA AERO
2025-05-21,18.3,6.2,CONCORDIA AERO
2025-05-21,13.7,10.4,CORDOBA AERO
2025-05-21,15.0,11.2,CORDOBA OBSERVATORIO
2025-05-21,11.9,1.7,CORONEL SUAREZ AERO
2025-05-21,21.0,17.0,CORRIENTES AERO
2025-05-21,12.9,4.5,DOLORES AERO
2025-05-21,12.2,2.3,EL BOLSON AERO
2025-05-21,2.3,-10.6,EL CALAFATE AERO
2025-05-21,15.5,7.5,EL PALOMAR AERO
2025-05-21,,9.0,ESCUELA DE AVIACION MILITAR AERO
2025-05-21,9.6,1.6,ESQUEL AERO
2025-05-21,14.3,8.0,EZEIZA AERO
2025-05-21,22.0,18.6,FORMOSA AERO
2025-05-21,19.0,7.8,GENERAL PICO AERO
2025-05-21,4.0,-9.5,GOBERNADOR GREGORES AERO
2025-05-21,15.3,5.3,GUALEGUAYCHU AERO
2025-05-21,27.6,18.3,IGUAZU AERO
2025-05-21,23.0,17.0,ITUZAINGO
2025-05-21,18.5,,JACHAL
2025-05-21,18.8,14.2,JUJUY AERO
2025-05-21,20.0,13.5,JUJUY U N
2025-05-21,15.7,5.1,JUNIN AERO
2025-05-21,13.4,6.8,LA PLATA AERO
2025-05-21,18.6,-2.0,LA QUIACA OBSERVATORIO
2025-05-21,19.3,9.5,LA RIOJA AERO
2025-05-21,19.6,4.5,LABOULAYE AERO
2025-05-21,13.0,7.0,LAS FLORES
2025-05-21,22.4,19.7,LAS LOMITAS
2025-05-21,20.0,-1.2,MALARGUE AERO
2025-05-21,6.5,-0.2,MAQUINCHAO
2025-05-21,11.8,4.4,MAR DEL PLATA AERO
2025-05-21,18.0,5.8,MARCOS JUAREZ AERO
2025-05-21,,7.5,MARIANO MORENO AERO
2025-05-21,20.2,5.2,MENDOZA AERO
2025-05-21,,6.5,MENDOZA OBSERVATORIO
2025-05-21,19.5,12.8,MERCEDES AERO (CTES)
2025-05-21,,8.6,MERLO AERO
2025-05-21,16.2,12.5,METAN
2025-05-21,17.8,10.4,MONTE CASEROS AERO
2025-05-21,14.7,9.5,MORON AERO
2025-05-21,16.8,7.5,NEUQUEN AERO
2025-05-21,16.1,8.5,NUEVE DE JULIO
2025-05-21,23.0,16.8,OBERA
2025-05-21,10.6,2.1,OLAVARRIA AERO
2025-05-21,20.1,15.5,ORAN AERO
2025-05-21,18.1,8.2,PARANA AERO
2025-05-21,4.0,-3.4,PASO DE INDIOS
2025-05-21,19.0,13.0,PASO DE LOS LIBRES AERO
2025-05-21,15.7,8.2,PEHUAJO AERO
2025-05-21,4.2,-1.2,PERITO MORENO AERO
2025-05-21,11.8,3.0,PIGUE AERO
2025-05-21,16.5,11.0,PILAR OBSERVATORIO
2025-05-21,23.3,17.3,POSADAS AERO
2025-05-21,20.9,17.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-05-21,7.0,-2.0,PUERTO DESEADO AERO
2025-05-21,8.4,-4.0,PUERTO MADRYN AERO
2025-05-21,13.8,6.0,PUNTA INDIO B.A.
2025-05-21,18.4,11.0,RAFAELA AERO
2025-05-21,19.1,14.2,RECONQUISTA AERO
2025-05-21,22.8,17.5,RESISTENCIA AERO
2025-05-21,18.0,4.2,RIO CUARTO AERO
2025-05-21,5.0,-4.5,RIO GALLEGOS AERO
2025-05-21,4.0,-7.8,RIO GRANDE B.A.
2025-05-21,20.5,16.3,RIVADAVIA
2025-05-21,16.6,6.6,ROSARIO AERO
2025-05-21,19.7,12.5,SALTA AERO
2025-05-21,7.2,-0.7,SAN ANTONIO OESTE AERO
2025-05-21,14.9,10.2,SAN FERNANDO AERO
2025-05-21,20.2,2.5,SAN JUAN AERO
2025-05-21,6.5,-3.7,SAN JULIAN AERO
2025-05-21,21.3,8.2,SAN LUIS AERO
2025-05-21,20.8,6.2,SAN MARTIN (MZA)
2025-05-21,22.5,1.5,SAN RAFAEL AERO
2025-05-21,4.2,-4.7,SANTA CRUZ AERO
2025-05-21,18.8,6.8,SANTA ROSA AERO
2025-05-21,20.0,6.2,SANTA ROSA DE CONLARA AERO
2025-05-21,16.0,13.5,SANTIAGO DEL ESTERO AERO
2025-05-21,19.2,8.7,SAUCE VIEJO AERO
2025-05-21,17.8,11.7,SUNCHALES AERO
2025-05-21,11.0,2.2,TANDIL AERO
2025-05-21,19.1,15.3,TARTAGAL AERO
2025-05-21,17.6,13.7,TERMAS DE RIO HONDO AERO
2025-05-21,21.5,4.0,TINOGASTA
2025-05-21,9.0,-4.2,TRELEW AERO
2025-05-21,16.7,8.1,TRENQUE LAUQUEN
2025-05-21,12.4,2.0,TRES ARROYOS
2025-05-21,16.7,14.0,TUCUMAN AERO
2025-05-21,4.0,-3.4,USHUAIA AERO
2025-05-21,23.7,-4.0,USPALLATA
2025-05-21,17.0,5.0,VENADO TUERTO AERO
2025-05-21,20.8,6.5,VICTORICA
2025-05-21,9.2,-1.3,VIEDMA AERO
2025-05-21,15.2,11.6,VILLA DE MARIA DEL RIO SECO
2025-05-21,19.2,6.5,VILLA DOLORES AERO
2025-05-21,11.8,0.3,VILLA GESELL AERO
2025-05-21,23.0,0.2,VILLA REYNOLDS AERO
2025-05-20,17.5,9.0,AEROPARQUE AERO
2025-05-20,13.7,2.4,AZUL AERO
2025-05-20,14.2,1.5,BAHIA BLANCA AERO
2025-05-20,12.3,0.1,BARILOCHE AERO
2025-05-20,-8.6,-18.1,BASE BELGRANO II
2025-05-20,-0.8,-5.5,BASE CARLINI (EX JUBANY)
2025-05-20,-1.0,-8.7,BASE ESPERANZA
2025-05-20,0.6,-11.5,BASE MARAMBIO
2025-05-20,-2.8,-10.0,BASE ORCADAS
2025-05-20,-2.3,-7.3,BASE SAN MARTIN
2025-05-20,13.6,0.3,BENITO JUAREZ
2025-05-20,24.3,16.5,BERNARDO DE IRIGOYEN AERO
2025-05-20,15.4,3.2,BOLIVAR AERO
2025-05-20,17.2,6.0,BUENOS AIRES OBSERVATORIO
2025-05-20,15.7,3.9,CAMPO DE MAYO AERO
2025-05-20,24.0,7.6,CATAMARCA AERO
2025-05-20,15.9,13.0,CERES AERO
2025-05-20,,5.0,CHAMICAL AERO
2025-05-20,12.0,-1.5,CHAPELCO AERO
2025-05-20,22.2,5.8,CHEPES
2025-05-20,19.8,4.5,CHILECITO AERO
2025-05-20,7.2,0.8,COMODORO RIVADAVIA AERO
2025-05-20,18.9,11.0,CONCORDIA AERO
2025-05-20,19.3,1.9,CORDOBA AERO
2025-05-20,20.2,6.3,CORDOBA OBSERVATORIO
2025-05-20,15.1,-0.1,CORONEL SUAREZ AERO
2025-05-20,23.2,18.6,CORRIENTES AERO
2025-05-20,16.2,3.5,DOLORES AERO
2025-05-20,5.9,-1.4,EL BOLSON AERO
2025-05-20,4.9,-8.3,EL CALAFATE AERO
2025-05-20,16.2,0.9,EL PALOMAR AERO
2025-05-20,,3.5,ESCUELA DE AVIACION MILITAR AERO
2025-05-20,10.5,-2.8,ESQUEL AERO
2025-05-20,15.0,2.4,EZEIZA AERO
2025-05-20,23.3,20.3,FORMOSA AERO
2025-05-20,16.6,2.5,GENERAL PICO AERO
2025-05-20,-0.5,-9.0,GOBERNADOR GREGORES AERO
2025-05-20,17.0,10.8,GUALEGUAYCHU AERO
2025-05-20,25.8,19.3,IGUAZU AERO
2025-05-20,25.2,18.0,ITUZAINGO
2025-05-20,17.5,,JACHAL
2025-05-20,21.0,13.5,JUJUY AERO
2025-05-20,18.6,13.4,JUJUY U N
2025-05-20,17.3,2.5,JUNIN AERO
2025-05-20,16.2,3.8,LA PLATA AERO
2025-05-20,18.8,,LA QUIACA OBSERVATORIO
2025-05-20,22.0,5.5,LA RIOJA AERO
2025-05-20,19.6,2.8,LABOULAYE AERO
2025-05-20,16.5,5.5,LAS FLORES
2025-05-20,22.5,18.8,LAS LOMITAS
2025-05-20,13.0,2.4,MALARGUE AERO
2025-05-20,11.0,-5.6,MAQUINCHAO
2025-05-20,16.1,1.6,MAR DEL PLATA AERO
2025-05-20,18.1,6.4,MARCOS JUAREZ AERO
2025-05-20,,2.5,MARIANO MORENO AERO
2025-05-20,19.3,6.2,MENDOZA AERO
2025-05-20,,5.0,MENDOZA OBSERVATORIO
2025-05-20,20.8,15.6,MERCEDES AERO (CTES)
2025-05-20,,4.0,MERLO AERO
2025-05-20,18.2,13.0,METAN
2025-05-20,18.5,13.7,MONTE CASEROS AERO
2025-05-20,15.7,3.9,MORON AERO
2025-05-20,15.2,1.5,NEUQUEN AERO
2025-05-20,13.7,5.7,NUEVE DE JULIO
2025-05-20,28.0,19.0,OBERA
2025-05-20,12.9,2.2,OLAVARRIA AERO
2025-05-20,21.5,17.1,ORAN AERO
2025-05-20,18.8,10.8,PARANA AERO
2025-05-20,8.4,1.7,PASO DE INDIOS
2025-05-20,21.0,16.6,PASO DE LOS LIBRES AERO
2025-05-20,14.9,5.5,PEHUAJO AERO
2025-05-20,5.4,-3.6,PERITO MORENO AERO
2025-05-20,12.7,0.8,PIGUE AERO
2025-05-20,19.8,4.1,PILAR OBSERVATORIO
2025-05-20,25.6,20.1,POSADAS AERO
2025-05-20,22.0,17.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-05-20,4.0,-0.5,PUERTO DESEADO AERO
2025-05-20,11.0,-1.4,PUERTO MADRYN AERO
2025-05-20,16.4,6.0,PUNTA INDIO B.A.
2025-05-20,16.2,12.0,RAFAELA AERO
2025-05-20,21.0,16.3,RECONQUISTA AERO
2025-05-20,23.0,18.5,RESISTENCIA AERO
2025-05-20,19.5,4.8,RIO CUARTO AERO
2025-05-20,4.6,-8.6,RIO GALLEGOS AERO
2025-05-20,3.8,-5.4,RIO GRANDE B.A.
2025-05-20,21.0,17.8,RIVADAVIA
2025-05-20,17.9,5.6,ROSARIO AERO
2025-05-20,17.6,14.2,SALTA AERO
2025-05-20,15.3,-1.6,SAN ANTONIO OESTE AERO
2025-05-20,16.0,3.4,SAN FERNANDO AERO
2025-05-20,18.4,3.0,SAN JUAN AERO
2025-05-20,3.8,-1.6,SAN JULIAN AERO
2025-05-20,20.5,8.1,SAN LUIS AERO
2025-05-20,20.2,5.2,SAN MARTIN (MZA)
2025-05-20,17.0,2.9,SAN RAFAEL AERO
2025-05-20,4.0,-2.8,SANTA CRUZ AERO
2025-05-20,14.7,2.1,SANTA ROSA AERO
2025-05-20,20.4,0.0,SANTA ROSA DE CONLARA AERO
2025-05-20,20.4,12.8,SANTIAGO DEL ESTERO AERO
2025-05-20,19.3,11.3,SAUCE VIEJO AERO
2025-05-20,18.0,12.4,SUNCHALES AERO
2025-05-20,14.8,0.2,TANDIL AERO
2025-05-20,21.7,15.3,TARTAGAL AERO
2025-05-20,20.4,12.0,TERMAS DE RIO HONDO AERO
2025-05-20,22.0,2.5,TINOGASTA
2025-05-20,11.3,1.0,TRELEW AERO
2025-05-20,14.9,4.0,TRENQUE LAUQUEN
2025-05-20,15.0,3.4,TRES ARROYOS
2025-05-20,17.8,11.8,TUCUMAN AERO
2025-05-20,2.4,-1.7,USHUAIA AERO
2025-05-20,20.5,-2.8,USPALLATA
2025-05-20,18.5,2.2,VENADO TUERTO AERO
2025-05-20,15.0,1.5,VICTORICA
2025-05-20,13.5,1.9,VIEDMA AERO
2025-05-20,15.2,9.0,VILLA DE MARIA DEL RIO SECO
2025-05-20,20.4,5.1,VILLA DOLORES AERO
2025-05-20,15.7,1.6,VILLA GESELL AERO
2025-05-20,21.5,-2.4,VILLA REYNOLDS AERO
2025-05-19,15.5,10.3,AEROPARQUE AERO
2025-05-19,13.0,1.8,AZUL AERO
2025-05-19,16.1,3.4,BAHIA BLANCA AERO
2025-05-19,7.9,2.3,BARILOCHE AERO
2025-05-19,-9.5,-16.1,BASE BELGRANO II
2025-05-19,-2.3,-10.0,BASE CARLINI (EX JUBANY)
2025-05-19,-2.8,-18.7,BASE ESPERANZA
2025-05-19,-9.2,-24.8,BASE MARAMBIO
2025-05-19,-3.6,-10.2,BASE ORCADAS
2025-05-19,-3.6,-7.6,BASE SAN MARTIN
2025-05-19,11.2,1.0,BENITO JUAREZ
2025-05-19,24.9,14.5,BERNARDO DE IRIGOYEN AERO
2025-05-19,15.3,7.0,BOLIVAR AERO
2025-05-19,15.0,7.6,BUENOS AIRES OBSERVATORIO
2025-05-19,13.7,7.9,CAMPO DE MAYO AERO
2025-05-19,22.0,12.0,CATAMARCA AERO
2025-05-19,19.7,11.2,CERES AERO
2025-05-19,,7.4,CHAMICAL AERO
2025-05-19,9.5,2.6,CHAPELCO AERO
2025-05-19,21.0,8.3,CHEPES
2025-05-19,19.2,5.3,CHILECITO AERO
2025-05-19,10.4,2.9,COMODORO RIVADAVIA AERO
2025-05-19,19.4,10.8,CONCORDIA AERO
2025-05-19,17.2,2.5,CORDOBA AERO
2025-05-19,17.9,9.6,CORDOBA OBSERVATORIO
2025-05-19,13.8,1.7,CORONEL SUAREZ AERO
2025-05-19,22.4,16.5,CORRIENTES AERO
2025-05-19,12.4,3.6,DOLORES AERO
2025-05-19,7.6,3.0,EL BOLSON AERO
2025-05-19,6.4,-2.5,EL CALAFATE AERO
2025-05-19,13.3,4.0,EL PALOMAR AERO
2025-05-19,,4.5,ESCUELA DE AVIACION MILITAR AERO
2025-05-19,9.1,0.4,ESQUEL AERO
2025-05-19,12.8,4.6,EZEIZA AERO
2025-05-19,24.5,16.6,FORMOSA AERO
2025-05-19,17.2,8.5,GENERAL PICO AERO
2025-05-19,3.0,-6.0,GOBERNADOR GREGORES AERO
2025-05-19,15.8,7.5,GUALEGUAYCHU AERO
2025-05-19,29.1,14.5,IGUAZU AERO
2025-05-19,25.0,13.5,ITUZAINGO
2025-05-19,16.0,,JACHAL
2025-05-19,22.5,12.5,JUJUY AERO
2025-05-19,21.6,12.1,JUJUY U N
2025-05-19,13.5,6.4,JUNIN AERO
2025-05-19,12.6,4.1,LA PLATA AERO
2025-05-19,18.8,-3.6,LA QUIACA OBSERVATORIO
2025-05-19,21.1,6.5,LA RIOJA AERO
2025-05-19,17.5,8.4,LABOULAYE AERO
2025-05-19,12.5,5.9,LAS FLORES
2025-05-19,21.4,17.3,LAS LOMITAS
